mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
14	14	0	0	4/4	3	1	V43/IV	f#	III		V43/IV	V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
14	14	1/2	1/2	4/4	3	1	iv.iv2	f#	iv		iv2	iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
15	15	0	0	4/4	3	1	V43	f#	iv		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
15	15	1/2	1/2	4/4	3	1	V7	f#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	0	0	4/4	3	1	i	f#	iv		i	i							m	1	1	0, -3, 1		0	0
16	16	1/2	1/2	4/4	3	1	i6	f#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
17	17	0	0	4/4	3	1	viio43(4)	f#	iv		viio43(4)	vii	o	43	4				o7	1	1	-8, -11, -2, -3		-2	-8
17	17	1/2	1/2	4/4	3	1	viio43	f#	iv		viio43	vii	o	43					o7	1	1	-8, -11, -2, -5		-2	-8
18	18	0	0	4/4	3	1	i6	f#	iv		i6	i		6					m	1	1	-3, 1, 0		0	-3
18	18	1/2	1/2	4/4	3	1	V7	f#	iv		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
19	19	0	0	4/4	3	1	i	f#	iv		i	i							m	1	1	0, -3, 1		0	0
19	19	1/2	1/2	4/4	3	1	i.viio7/V	f#	i		viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
20	20	0	0	4/4	3	1	V(64)	f#	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
20	20	1/2	1/2	4/4	3	1	V7	f#	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
21	21	0	0	4/4	3	1	i[i\\	f#	i	i	i	i						\\	m	1	1	0, -3, 1		0	0
21	21	1/2	1/2	4/4	3	1	V7/iv	f#	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
22	22	0	0	4/4	3	1	bII	f#	i	i	bII	bII							M	1	1	-5, -1, -4		-5	-5
22	22	1/2	1/2	4/4	3	1	#viio2	f#	i	i	#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
23	23	0	0	4/4	3	1	I	f#	i	i	I	I							M	1	1	0, 4, 1		0	0
23	23	1/2	1/2	4/4	3	1	V7/iv	f#	i	i	V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
24	24	0	0	4/4	3	1	bII	f#	i	i	bII	bII							M	1	1	-5, -1, -4		-5	-5
24	24	1/2	1/2	4/4	3	1	#viio2	f#	i	i	#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
25	25	0	0	4/4	3	1	I	f#	i	i	I	I							M	1	1	0, 4, 1		0	0
25	25	1/2	1/2	4/4	3	1	#viio2	f#	i	i	#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
26	26	0	0	4/4	3	1	I	f#	i	i	I	I							M	1	1	0, 4, 1		0	0
26	26	1/2	1/2	4/4	3	1	iv	f#	i	i	iv	iv							m	1	1	-1, -4, 0		-1	-1
26	26	3/4	3/4	4/4	3	1	#viio2	f#	i	i	#viio2	#vii	o	2					o7	1	1	-4, 5, 2, -1		5	-4
27	27	0	0	4/4	3	1	I]\\	f#	i	i	I	I						\\	M	1	1	0, 4, 1		0	0
